Record_ID,Timestamp,Building,Floor,Zone,Connected_Users,Bandwidth_Usage_MB,Download_Speed_Mbps,Upload_Speed_Mbps,Latency_ms,Packet_Loss_Percent,Signal_Strength_dBm,Weather,Event_Occurring,Congestion_Status,Traffic_Level,Network_Health
7165,2025-09-07 12:45:00,AI_BLOCK,FLOOR1,ML Lab,178,2105.57,52.1,30.5,123.7,5.57,-46.0,Cloudy,No_Event,Medium,Moderate,Poor
7166,2025-04-29 14:00:00,MAIN_BLOCK,FLOOR1,Auditorium,338,4821.32,8.0,5.0,227.7,8.76,-40.0,Rainy,Thiran,High,Heavy,Poor
7167,2025-02-18 05:14:00,MAIN_BLOCK,FLOOR2,IT Project Lab,104,1481.43,92.8,49.0,75.6,4.08,-37.0,Rainy,No_Event,Medium,Moderate,Good
7168,2025-06-22 08:56:00,AI_BLOCK,FLOOR2,Classroom,102,1327.01,93.9,49.5,74.3,2.82,-61.0,Sunny,No_Event,Medium,Moderate,Good
7169,2025-04-07 07:18:00,AMENITY,GROUND,Food Court,255,3424.61,95.55,11.25,173.75,7.45,-36.0,Rainy,Culturals,High,Heavy,Poor
7170,2025-04-10 21:49:00,MAIN_BLOCK,FLOOR1,Classroom,65,704.35,114.25,58.75,50.25,2.05,-39.0,Rainy,Thiran,Low,Light,Excellent
7171,2025-04-01 00:30:00,AI_BLOCK,FLOOR2,Vista Hall,243,1950.97,16.35,14.25,165.95,6.28,-56.0,Cloudy,Freshwarite,High,Heavy,Poor
7172,2025-07-22 09:24:00,MARIO,GROUND,Snack Corner,108,1318.9,90.6,48.0,78.2,4.52,-51.0,Sunny,FlashMob,Medium,Moderate,Good
7173,2025-03-18 20:56:00,AI_BLOCK,FLOOR2,Vista Hall,89,618.2,101.05,52.75,65.85,3.79,-42.0,Sunny,No_Event,Low,Light,Good
7174,2025-07-16 13:32:00,MAIN_BLOCK,FLOOR1,Auditorium,341,2050.3,8.0,5.0,229.65,8.15,-73.0,Sunny,Culturals,High,Heavy,Poor
7175,2025-03-08 13:03:00,MARIO,GROUND,Snack Corner,280,2818.36,8.0,5.0,190.0,6.61,-61.0,Rainy,No_Event,High,Heavy,Poor
7176,2025-06-30 23:56:00,MECH_BLOCK,GROUND,Lab,110,1624.83,89.5,47.5,79.5,3.07,-65.0,Cloudy,FlashMob,Medium,Moderate,Good
7177,2025-06-19 19:57:00,HOSTEL_GIRLS,GROUND,Hostel,186,1611.35,47.7,28.5,128.9,5.89,-37.0,Cloudy,Freshwarite,High,Heavy,Poor
7178,2025-06-10 07:05:00,MAIN_BLOCK,GROUND,Classroom,71,437.22,110.95,57.25,54.15,3.52,-47.0,Sunny,Culturals,Low,Light,Excellent
7179,2025-02-01 18:23:00,MECH_BLOCK,GROUND,CAD Lab,73,566.85,109.85,56.75,55.45,2.36,-61.0,Cloudy,Culturals,Low,Light,Excellent
7180,2025-10-08 11:47:00,MECH_BLOCK,FLOOR3,Lab,103,767.79,93.35,49.25,74.95,2.74,-57.0,Sunny,No_Event,Medium,Moderate,Good
7181,2025-09-01 00:02:00,MAIN_BLOCK,GROUND,Library,108,1276.68,90.6,48.0,78.2,4.49,-66.0,Sunny,Culturals,Medium,Moderate,Good
7182,2025-03-10 15:46:00,MAIN_BLOCK,FLOOR3,Cybernet Lab,83,544.11,104.35,54.25,61.95,3.73,-73.0,Sunny,No_Event,Low,Light,Good
7183,2025-12-13 04:46:00,MAIN_BLOCK,FLOOR1,Auditorium,98,843.16,95.55,50.5,71.7,4.42,-73.0,Cloudy,No_Event,Low,Light,Good
7184,2025-07-11 10:21:00,AI_BLOCK,FLOOR2,Classroom,163,1485.27,60.35,34.25,113.95,3.95,-70.0,Rainy,FlashMob,Medium,Moderate,Poor
7185,2025-07-01 06:00:00,AI_BLOCK,FLOOR3,Data Visualization Lab,75,1089.96,108.75,56.25,56.75,3.62,-39.0,Cloudy,Thiran,Low,Light,Excellent
7186,2025-01-05 07:42:00,AMENITY,GROUND,Music Room,63,809.0,115.35,59.25,48.95,2.34,-64.0,Sunny,Culturals,Low,Light,Excellent
7187,2025-11-20 02:00:00,MAIN_BLOCK,GROUND,Library,54,484.95,120.3,61.5,43.1,1.84,-78.0,Rainy,No_Event,Low,Light,Excellent
7188,2025-07-09 09:03:00,AI_BLOCK,GROUND,Robospace,167,1731.88,58.15,33.25,116.55,4.63,-56.0,Cloudy,No_Event,Medium,Moderate,Poor
7189,2025-02-05 13:47:00,MAIN_BLOCK,FLOOR1,Classroom,138,1737.04,74.1,40.5,97.7,3.36,-63.0,Sunny,No_Event,Medium,Moderate,Good
7190,2025-08-23 16:43:00,MECH_BLOCK,FLOOR1,Classroom,164,2220.45,59.8,34.0,114.6,5.5,-50.0,Cloudy,Thiran,Medium,Moderate,Poor
7191,2025-03-05 12:26:00,MECH_BLOCK,GROUND,FABLAB,109,928.41,90.05,47.75,78.85,3.29,-58.0,Sunny,No_Event,Medium,Moderate,Good
7192,2025-02-14 10:08:00,AI_BLOCK,FLOOR1,Classroom,200,1679.99,40.0,25.0,138.0,4.99,-72.0,Sunny,Freshwarite,High,Heavy,Poor
7193,2025-04-25 16:14:00,BUS_AREA,GROUND,Bus Bay,44,613.1,95.55,64.0,36.6,1.69,-39.0,Cloudy,Culturals,Low,Light,Excellent
7194,2025-07-04 03:13:00,AI_BLOCK,FLOOR1,Classroom,114,712.18,87.3,46.5,82.1,4.61,-58.0,Sunny,Thiran,Medium,Moderate,Good
7195,2025-05-27 02:43:00,MAIN_BLOCK,FLOOR2,Computer Lab,111,1486.9,88.95,47.25,80.15,4.15,-38.0,Sunny,FlashMob,Medium,Moderate,Good
7196,2025-11-12 15:02:00,AI_BLOCK,FLOOR3,Cyber Lab,113,1097.45,87.85,46.75,81.45,4.18,-66.0,Cloudy,Freshwarite,Medium,Moderate,Good
7197,2025-01-21 18:24:00,MAIN_BLOCK,FLOOR2,IT Project Lab,56,404.17,119.2,61.0,44.4,2.33,-51.0,Rainy,Culturals,Low,Light,Excellent
7198,2025-04-17 23:23:00,MECH_BLOCK,FLOOR1,Classroom,91,1058.19,99.95,52.25,67.15,3.87,-65.0,Cloudy,FlashMob,Low,Light,Good
7199,2025-11-14 06:42:00,AI_BLOCK,FLOOR3,Cyber Lab,110,787.2,89.5,47.5,79.5,3.84,-79.0,Rainy,Thiran,Medium,Moderate,Good
7200,2025-02-12 05:40:00,MAIN_BLOCK,GROUND,Classroom,51,548.43,121.95,62.25,41.15,1.58,-60.0,Rainy,FlashMob,Low,Light,Excellent
7201,2025-06-13 22:47:00,MAIN_BLOCK,GROUND,Classroom,102,1187.86,93.9,49.5,74.3,3.22,-47.0,Sunny,No_Event,Medium,Moderate,Good
7202,2025-07-07 23:22:00,HOSTEL_GIRLS,GROUND,Hostel,195,2770.1,42.75,26.25,134.75,5.23,-58.0,Cloudy,No_Event,High,Heavy,Poor
7203,2025-09-11 00:34:00,MECH_BLOCK,FLOOR2,Library,101,1116.46,94.45,49.75,73.65,3.46,-78.0,Cloudy,FlashMob,Medium,Moderate,Good
7204,2025-08-08 09:35:00,MAIN_BLOCK,FLOOR3,Cybernet Lab,190,2140.4,45.5,27.5,131.5,6.3,-56.0,Sunny,Culturals,High,Heavy,Poor
7205,2025-09-22 18:47:00,MAIN_BLOCK,FLOOR2,Computer Lab,108,1197.05,90.6,48.0,78.2,4.59,-46.0,Cloudy,No_Event,Medium,Moderate,Good
7206,2025-01-27 03:50:00,AI_BLOCK,FLOOR2,GenAI Lab,46,475.66,124.7,63.5,37.9,2.78,-49.0,Rainy,Thiran,Low,Light,Excellent
7207,2025-10-08 06:38:00,MAIN_BLOCK,GROUND,Chemistry Lab,118,840.51,85.1,45.5,84.7,4.05,-62.0,Cloudy,No_Event,Medium,Moderate,Good
7208,2025-07-13 05:33:00,MAIN_BLOCK,FLOOR2,IT Project Lab,57,472.51,118.65,60.75,45.05,1.78,-67.0,Cloudy,No_Event,Low,Light,Excellent
7209,2025-11-10 15:16:00,BUS_AREA,GROUND,Bus Bay,54,380.45,120.3,61.5,43.1,1.83,-61.0,Sunny,No_Event,Low,Light,Excellent
7210,2025-12-16 20:41:00,MAIN_BLOCK,GROUND,Library,56,741.87,119.2,61.0,44.4,1.65,-77.0,Cloudy,No_Event,Low,Light,Excellent
7211,2025-02-26 13:02:00,MECH_BLOCK,GROUND,FABLAB,132,1921.99,77.4,42.0,93.8,4.48,-59.0,Sunny,Culturals,Medium,Moderate,Good
7212,2025-12-16 03:54:00,AI_BLOCK,FLOOR1,Classroom,94,1007.98,98.3,51.5,69.1,4.35,-36.0,Cloudy,No_Event,Low,Light,Good
7213,2025-07-31 16:00:00,AI_BLOCK,FLOOR2,Vista Hall,118,870.16,85.1,45.5,84.7,4.44,-68.0,Rainy,No_Event,Medium,Moderate,Good
7214,2025-01-29 18:51:00,MAIN_BLOCK,FLOOR2,IT Project Lab,112,1244.06,88.4,47.0,80.8,3.71,-59.0,Cloudy,No_Event,Medium,Moderate,Good
7215,2025-12-30 07:39:00,AI_BLOCK,GROUND,AI Lab,115,904.97,86.75,46.25,82.75,3.89,-62.0,Cloudy,No_Event,Medium,Moderate,Good
7216,2025-11-06 13:28:00,MECH_BLOCK,FLOOR2,Library,82,1139.49,104.9,54.5,61.3,2.64,-57.0,Rainy,No_Event,Low,Light,Good
7217,2025-12-25 19:12:00,MAIN_BLOCK,FLOOR2,IT Project Lab,75,953.1,108.75,56.25,56.75,3.07,-76.0,Rainy,No_Event,Low,Light,Excellent
7218,2025-04-02 18:17:00,AI_BLOCK,GROUND,Robospace,118,916.42,85.1,45.5,84.7,4.64,-73.0,Rainy,Freshwarite,Medium,Moderate,Good
7219,2025-05-15 06:31:00,AI_BLOCK,FLOOR2,Vista Hall,291,1836.81,8.0,5.0,197.15,6.53,-62.0,Sunny,Freshwarite,High,Heavy,Poor
7220,2025-06-23 10:53:00,AI_BLOCK,FLOOR2,Classroom,139,1082.02,73.55,40.25,98.35,3.99,-36.0,Sunny,Freshwarite,Medium,Moderate,Good
7221,2025-08-24 01:08:00,HOSTEL_BOYS,GROUND,Hostel,104,793.78,92.8,49.0,75.6,4.33,-55.0,Sunny,No_Event,Medium,Moderate,Good
7222,2025-08-20 13:48:00,MAIN_BLOCK,GROUND,Classroom,146,1479.65,69.7,38.5,102.9,4.41,-51.0,Sunny,No_Event,Medium,Moderate,Poor
7223,2025-11-27 15:41:00,AMENITY,GROUND,Music Room,79,1041.34,106.55,55.25,59.35,2.11,-68.0,Cloudy,Thiran,Low,Light,Excellent
7224,2025-04-12 13:33:00,HOSTEL_BOYS,GROUND,Hostel,101,1244.0,94.45,49.75,73.65,4.04,-56.0,Rainy,No_Event,Medium,Moderate,Good
7225,2025-09-19 19:50:00,AI_BLOCK,FLOOR1,ML Lab,83,512.27,104.35,54.25,61.95,4.04,-74.0,Sunny,No_Event,Low,Light,Good
7226,2025-10-01 19:00:00,AMENITY,GROUND,Food Court,245,2771.86,15.25,13.75,167.25,6.97,-64.0,Sunny,Freshwarite,High,Heavy,Poor
7227,2025-11-03 10:08:00,MAIN_BLOCK,GROUND,Library,155,971.81,64.75,36.25,108.75,4.79,-39.0,Rainy,Culturals,Medium,Moderate,Poor
7228,2025-06-03 00:58:00,MAIN_BLOCK,FLOOR2,IT Project Lab,48,600.2,123.6,63.0,39.2,2.37,-44.0,Cloudy,Thiran,Low,Light,Excellent
7229,2025-05-02 13:53:00,AMENITY,GROUND,Music Room,264,3640.9,8.0,9.0,179.6,7.75,-61.0,Rainy,FlashMob,High,Heavy,Poor
7230,2025-12-17 09:36:00,MAIN_BLOCK,GROUND,Chemistry Lab,161,1120.58,61.45,34.75,112.65,4.36,-59.0,Cloudy,Freshwarite,Medium,Moderate,Poor
7231,2025-05-28 19:54:00,AI_BLOCK,FLOOR1,ML Lab,45,577.44,125.25,63.75,37.25,2.3,-63.0,Sunny,No_Event,Low,Light,Excellent
7232,2025-12-23 19:04:00,BUS_AREA,GROUND,Bus Bay,59,381.36,117.55,60.25,46.35,3.05,-51.0,Cloudy,No_Event,Low,Light,Excellent
7233,2025-02-26 05:58:00,AI_BLOCK,FLOOR2,Synapse Studio,42,520.87,126.9,64.5,35.3,2.39,-41.0,Rainy,No_Event,Low,Light,Excellent
7234,2025-03-06 12:23:00,AMENITY,GROUND,Music Room,272,2623.23,8.0,7.0,184.8,6.74,-66.0,Sunny,FlashMob,High,Heavy,Poor
7235,2025-01-25 19:54:00,AI_BLOCK,FLOOR2,Synapse Studio,90,872.61,100.5,52.5,66.5,3.85,-79.0,Cloudy,No_Event,Low,Light,Good
7236,2025-02-20 04:09:00,HOSTEL_GIRLS,GROUND,Hostel,67,550.78,113.15,58.25,51.55,3.19,-55.0,Rainy,Thiran,Low,Light,Excellent
7237,2025-09-13 14:20:00,AI_BLOCK,FLOOR3,Cyber Lab,188,1698.75,46.6,28.0,130.2,4.38,-38.0,Rainy,No_Event,High,Heavy,Poor
7238,2025-08-19 21:07:00,MAIN_BLOCK,FLOOR3,Cybernet Lab,112,1660.22,95.55,47.0,80.8,3.86,-80.0,Rainy,Culturals,Medium,Moderate,Good
7239,2025-11-04 20:39:00,MAIN_BLOCK,FLOOR2,Code Studio,81,1039.7,105.45,54.75,60.65,3.37,-43.0,Cloudy,No_Event,Low,Light,Good
7240,2025-01-05 03:47:00,MECH_BLOCK,FLOOR1,Classroom,59,562.72,117.55,60.25,46.35,1.88,-75.0,Sunny,No_Event,Low,Light,Excellent
7241,2025-04-24 04:22:00,AMENITY,GROUND,Music Room,83,674.41,104.35,54.25,61.95,3.6,-55.0,Rainy,Freshwarite,Low,Light,Good
7242,2025-03-23 15:11:00,MAIN_BLOCK,GROUND,Classroom,131,1138.28,77.95,42.25,93.15,4.48,-67.0,Cloudy,FlashMob,Medium,Moderate,Good
7243,2025-08-19 15:23:00,AMENITY,GROUND,Food Court,205,1276.81,37.25,23.75,141.25,4.84,-54.0,Sunny,FlashMob,High,Heavy,Poor
7244,2025-11-07 04:22:00,AI_BLOCK,FLOOR2,Synapse Studio,107,1164.12,91.15,48.25,77.55,3.98,-79.0,Cloudy,No_Event,Medium,Moderate,Good
7245,2025-09-22 22:57:00,MAIN_BLOCK,FLOOR1,Classroom,83,777.23,104.35,54.25,61.95,2.83,-59.0,Rainy,No_Event,Low,Light,Good
7246,2025-10-13 02:36:00,AI_BLOCK,FLOOR2,Classroom,91,678.24,99.95,52.25,67.15,2.71,-76.0,Sunny,No_Event,Low,Light,Good
7247,2025-04-20 10:41:00,MECH_BLOCK,GROUND,FABLAB,150,2097.04,67.5,37.5,105.5,3.59,-49.0,Rainy,Freshwarite,Medium,Moderate,Poor
7248,2025-03-13 12:53:00,MECH_BLOCK,GROUND,Lab,166,1318.69,58.7,33.5,115.9,4.29,-58.0,Sunny,Culturals,Medium,Moderate,Poor
7249,2025-02-19 04:58:00,MECH_BLOCK,GROUND,CAD Lab,73,454.62,109.85,56.75,55.45,3.03,-54.0,Sunny,No_Event,Low,Light,Excellent
7250,2025-01-05 07:20:00,HOSTEL_GIRLS,GROUND,Hostel,56,705.76,119.2,61.0,44.4,2.85,-58.0,Cloudy,No_Event,Low,Light,Excellent
7251,2025-06-27 14:48:00,MAIN_BLOCK,FLOOR3,Cybernet Lab,95,993.11,97.75,51.25,69.75,3.19,-57.0,Rainy,Culturals,Low,Light,Good
7252,2025-01-14 16:39:00,AI_BLOCK,GROUND,Robospace,193,1319.91,43.85,26.75,133.45,5.52,-57.0,Rainy,No_Event,High,Heavy,Poor
7253,2025-07-10 12:15:00,AI_BLOCK,GROUND,Robospace,167,1055.45,58.15,33.25,116.55,4.91,-53.0,Rainy,No_Event,Medium,Moderate,Poor
7254,2025-09-10 15:12:00,AI_BLOCK,FLOOR3,Data Visualization Lab,105,1376.24,92.25,48.75,76.25,4.57,-47.0,Cloudy,No_Event,Medium,Moderate,Good
7255,2025-06-19 01:30:00,MAIN_BLOCK,FLOOR2,Computer Lab,88,991.5,101.6,53.0,65.2,3.17,-68.0,Sunny,Thiran,Low,Light,Good
7256,2025-12-03 10:00:00,MAIN_BLOCK,GROUND,Classroom,154,1842.52,65.3,36.5,108.1,3.69,-63.0,Sunny,Culturals,Medium,Moderate,Poor
7257,2025-02-14 07:23:00,MECH_BLOCK,FLOOR2,Library,79,629.5,106.55,55.25,59.35,2.5,-69.0,Cloudy,Thiran,Low,Light,Excellent
7258,2025-01-08 19:06:00,AI_BLOCK,FLOOR1,Classroom,55,714.67,119.75,61.25,43.75,2.44,-63.0,Rainy,FlashMob,Low,Light,Excellent
7259,2025-05-25 06:30:00,AI_BLOCK,FLOOR3,Data Visualization Lab,101,787.91,94.45,49.75,73.65,3.89,-46.0,Cloudy,FlashMob,Medium,Moderate,Good
7260,2025-05-26 14:18:00,BUS_AREA,GROUND,Bus Bay,63,692.88,115.35,59.25,48.95,2.62,-79.0,Cloudy,Culturals,Low,Light,Excellent
7261,2025-09-03 08:15:00,MAIN_BLOCK,FLOOR2,Code Studio,108,1051.15,90.6,48.0,78.2,2.95,-68.0,Sunny,Thiran,Medium,Moderate,Good
7262,2025-01-17 10:12:00,MAIN_BLOCK,FLOOR2,IT Project Lab,175,1282.28,53.75,31.25,121.75,4.98,-62.0,Sunny,Culturals,Medium,Moderate,Poor
7263,2025-02-01 22:23:00,MECH_BLOCK,FLOOR1,Classroom,88,907.25,101.6,53.0,65.2,3.65,-50.0,Sunny,No_Event,Low,Light,Good
7264,2025-12-19 06:53:00,AI_BLOCK,FLOOR2,Vista Hall,49,618.81,123.05,62.75,39.85,3.05,-73.0,Cloudy,No_Event,Low,Light,Excellent
7265,2025-06-11 20:30:00,MAIN_BLOCK,GROUND,Library,113,1233.61,87.85,46.75,81.45,4.55,-68.0,Rainy,Thiran,Medium,Moderate,Good
7266,2025-11-11 14:54:00,HOSTEL_GIRLS,GROUND,Hostel,45,671.95,125.25,63.75,37.25,1.93,-41.0,Cloudy,Freshwarite,Low,Light,Excellent
7267,2025-07-14 19:05:00,MAIN_BLOCK,FLOOR1,Classroom,82,794.15,104.9,54.5,61.3,3.4,-62.0,Rainy,No_Event,Low,Light,Good
7268,2025-02-28 12:26:00,AI_BLOCK,FLOOR2,Synapse Studio,135,1681.23,75.75,41.25,95.75,5.04,-74.0,Rainy,No_Event,Medium,Moderate,Good
7269,2025-02-06 08:47:00,AI_BLOCK,GROUND,Robospace,82,567.74,95.55,54.5,61.3,3.05,-71.0,Cloudy,No_Event,Low,Light,Good
7270,2025-06-15 17:15:00,MARIO,GROUND,Snack Corner,50,485.99,122.5,62.5,40.5,2.96,-58.0,Sunny,No_Event,Low,Light,Excellent
7271,2025-08-02 22:17:00,AI_BLOCK,FLOOR1,ML Lab,115,706.48,86.75,46.25,82.75,2.9,-54.0,Rainy,FlashMob,Medium,Moderate,Good
7272,2025-05-05 17:28:00,MARIO,GROUND,Snack Corner,103,839.08,93.35,49.25,74.95,2.74,-56.0,Sunny,Thiran,Medium,Moderate,Good
7273,2025-07-21 15:10:00,AI_BLOCK,FLOOR1,Classroom,92,1320.59,99.4,52.0,67.8,3.34,-71.0,Sunny,FlashMob,Low,Light,Good
7274,2025-04-09 13:54:00,MECH_BLOCK,FLOOR3,Lab,139,1393.69,95.55,40.25,98.35,4.34,-43.0,Rainy,No_Event,Medium,Moderate,Good
7275,2025-10-18 07:34:00,AI_BLOCK,GROUND,Robospace,114,1153.87,87.3,46.5,82.1,4.77,-64.0,Sunny,FlashMob,Medium,Moderate,Good
7276,2025-10-11 22:48:00,AI_BLOCK,GROUND,AI Lab,47,469.9,124.15,63.25,38.55,2.23,-71.0,Sunny,FlashMob,Low,Light,Excellent
7277,2025-09-18 07:43:00,MAIN_BLOCK,GROUND,Chemistry Lab,119,1406.13,84.55,45.25,85.35,3.27,-72.0,Cloudy,Thiran,Medium,Moderate,Good
7278,2025-09-04 22:55:00,HOSTEL_GIRLS,GROUND,Hostel,234,1557.9,21.3,16.5,160.1,7.06,-44.0,Cloudy,No_Event,High,Heavy,Poor
7279,2025-02-08 04:59:00,MAIN_BLOCK,FLOOR2,Computer Lab,54,732.35,95.55,61.5,43.1,2.46,-45.0,Cloudy,Freshwarite,Low,Light,Excellent
7280,2025-03-03 20:24:00,MECH_BLOCK,FLOOR2,Library,113,1561.26,87.85,46.75,81.45,3.19,-62.0,Cloudy,FlashMob,Medium,Moderate,Good
7281,2025-10-20 12:41:00,MARIO,GROUND,Snack Corner,198,2719.01,41.1,25.5,136.7,4.71,-47.0,Rainy,No_Event,High,Heavy,Poor
7282,2025-03-07 18:10:00,MAIN_BLOCK,GROUND,Classroom,58,438.36,118.1,60.5,45.7,2.54,-54.0,Rainy,No_Event,Low,Light,Excellent
7283,2025-09-27 11:31:00,AMENITY,GROUND,Food Court,81,514.03,105.45,54.75,60.65,3.11,-53.0,Cloudy,No_Event,Low,Light,Good
7284,2025-06-08 10:32:00,MECH_BLOCK,FLOOR1,Classroom,127,1625.73,80.15,43.25,90.55,4.69,-42.0,Cloudy,No_Event,Medium,Moderate,Good
7285,2025-01-25 16:24:00,MAIN_BLOCK,FLOOR2,IT Project Lab,151,1395.96,66.95,37.25,106.15,4.2,-71.0,Rainy,FlashMob,Medium,Moderate,Poor
7286,2025-12-06 08:42:00,MAIN_BLOCK,GROUND,Chemistry Lab,71,647.64,110.95,57.25,54.15,3.67,-52.0,Cloudy,No_Event,Low,Light,Excellent
7287,2025-01-25 13:41:00,MECH_BLOCK,FLOOR3,Lab,177,1612.17,52.65,30.75,123.05,5.03,-49.0,Rainy,Freshwarite,Medium,Moderate,Poor
7288,2025-05-12 09:05:00,MAIN_BLOCK,FLOOR1,Classroom,196,1924.42,42.2,26.0,135.4,5.83,-61.0,Rainy,Freshwarite,High,Heavy,Poor
7289,2025-09-02 12:28:00,MECH_BLOCK,FLOOR1,Classroom,112,1210.2,88.4,47.0,80.8,3.33,-71.0,Cloudy,No_Event,Medium,Moderate,Good
7290,2025-06-09 00:21:00,AI_BLOCK,FLOOR3,Data Visualization Lab,92,693.9,99.4,52.0,67.8,4.03,-44.0,Rainy,No_Event,Low,Light,Good
7291,2025-02-06 13:11:00,AI_BLOCK,FLOOR2,Classroom,149,1460.14,68.05,37.75,104.85,4.51,-54.0,Rainy,Culturals,Medium,Moderate,Poor
7292,2025-08-21 01:55:00,AI_BLOCK,FLOOR3,Cyber Lab,112,903.67,88.4,47.0,80.8,3.87,-39.0,Sunny,No_Event,Medium,Moderate,Good
7293,2025-02-04 20:46:00,AMENITY,GROUND,Food Court,98,1234.87,96.1,50.5,71.7,4.08,-69.0,Cloudy,No_Event,Low,Light,Good
7294,2025-05-08 04:23:00,MAIN_BLOCK,GROUND,Chemistry Lab,94,1115.58,98.3,51.5,69.1,3.73,-77.0,Sunny,No_Event,Low,Light,Good
7295,2025-09-24 15:30:00,MECH_BLOCK,GROUND,CAD Lab,168,1917.96,57.6,33.0,117.2,3.94,-41.0,Sunny,No_Event,Medium,Moderate,Poor
7296,2025-05-26 18:19:00,MECH_BLOCK,GROUND,FABLAB,87,796.71,102.15,53.25,64.55,2.49,-63.0,Cloudy,No_Event,Low,Light,Good
7297,2025-04-19 00:31:00,AI_BLOCK,FLOOR1,Classroom,110,1520.58,89.5,47.5,79.5,2.97,-48.0,Rainy,Culturals,Medium,Moderate,Good
7298,2025-04-09 11:38:00,MECH_BLOCK,GROUND,FABLAB,178,2143.92,52.1,30.5,123.7,5.1,-72.0,Rainy,No_Event,Medium,Moderate,Poor
7299,2025-08-07 06:18:00,AI_BLOCK,GROUND,AI Lab,77,475.36,107.65,55.75,58.05,2.52,-52.0,Sunny,No_Event,Low,Light,Excellent
7300,2025-09-01 01:41:00,AI_BLOCK,FLOOR2,GenAI Lab,55,521.39,119.75,61.25,43.75,3.09,-80.0,Rainy,Freshwarite,Low,Light,Excellent
7301,2025-03-21 08:31:00,AI_BLOCK,FLOOR1,ML Lab,111,948.84,88.95,47.25,80.15,3.41,-51.0,Cloudy,FlashMob,Medium,Moderate,Good
7302,2025-10-27 14:30:00,MAIN_BLOCK,GROUND,Classroom,157,1082.83,63.65,35.75,110.05,3.99,-52.0,Sunny,No_Event,Medium,Moderate,Poor
7303,2025-11-21 08:52:00,MAIN_BLOCK,GROUND,Library,118,946.93,85.1,45.5,84.7,3.63,-60.0,Rainy,No_Event,Medium,Moderate,Good
7304,2025-04-14 22:45:00,MAIN_BLOCK,FLOOR2,Code Studio,93,1204.4,95.55,51.75,68.45,3.04,-58.0,Sunny,No_Event,Low,Light,Good
7305,2025-06-12 03:09:00,HOSTEL_GIRLS,GROUND,Hostel,45,392.86,125.25,63.75,37.25,3.39,-58.0,Cloudy,No_Event,Low,Light,Excellent
7306,2025-06-23 21:51:00,AMENITY,GROUND,Food Court,98,1254.24,96.1,50.5,71.7,2.47,-73.0,Rainy,No_Event,Low,Light,Good
7307,2025-04-22 06:47:00,MECH_BLOCK,GROUND,Lab,111,1094.68,88.95,47.25,80.15,3.95,-42.0,Rainy,No_Event,Medium,Moderate,Good
7308,2025-05-28 19:05:00,MAIN_BLOCK,FLOOR3,Classroom,52,674.53,121.4,62.0,41.8,2.64,-38.0,Rainy,Thiran,Low,Light,Excellent
7309,2025-03-02 23:39:00,MECH_BLOCK,GROUND,CAD Lab,111,1291.18,88.95,47.25,80.15,3.75,-73.0,Cloudy,No_Event,Medium,Moderate,Good
7310,2025-04-27 07:31:00,AI_BLOCK,FLOOR2,Vista Hall,79,513.02,106.55,55.25,59.35,2.34,-54.0,Cloudy,No_Event,Low,Light,Excellent
7311,2025-02-05 23:31:00,MAIN_BLOCK,FLOOR1,Auditorium,87,603.79,102.15,53.25,64.55,3.23,-75.0,Sunny,No_Event,Low,Light,Good
7312,2025-05-31 13:46:00,MECH_BLOCK,FLOOR1,Classroom,127,1446.35,80.15,43.25,90.55,3.94,-73.0,Rainy,No_Event,Medium,Moderate,Good
7313,2025-03-19 07:08:00,MECH_BLOCK,FLOOR3,Lab,74,494.15,109.3,56.5,56.1,3.14,-37.0,Rainy,FlashMob,Low,Light,Excellent
7314,2025-01-23 23:17:00,BUS_AREA,GROUND,Bus Bay,77,722.7,107.65,55.75,58.05,2.83,-80.0,Rainy,Thiran,Low,Light,Excellent
7315,2025-07-14 19:01:00,MAIN_BLOCK,GROUND,Chemistry Lab,112,878.45,88.4,47.0,80.8,3.72,-58.0,Rainy,Freshwarite,Medium,Moderate,Good
7316,2025-08-25 18:26:00,MECH_BLOCK,GROUND,Lab,69,680.46,112.05,57.75,52.85,1.99,-69.0,Rainy,No_Event,Low,Light,Excellent
7317,2025-05-29 20:44:00,AMENITY,GROUND,Food Court,314,3257.13,8.0,5.0,212.1,8.45,-63.0,Rainy,FlashMob,High,Heavy,Poor
7318,2025-10-09 05:43:00,AI_BLOCK,FLOOR3,Cyber Lab,47,458.92,124.15,63.25,38.55,2.29,-59.0,Rainy,No_Event,Low,Light,Excellent
7319,2025-02-23 02:48:00,HOSTEL_BOYS,GROUND,Hostel,99,735.45,95.55,50.25,72.35,2.87,-39.0,Rainy,No_Event,Low,Light,Good
7320,2025-02-09 02:04:00,MECH_BLOCK,FLOOR2,Library,67,755.21,113.15,58.25,51.55,3.03,-49.0,Sunny,No_Event,Low,Light,Excellent
7321,2025-12-03 15:49:00,MAIN_BLOCK,FLOOR3,Cybernet Lab,177,1714.89,52.65,30.75,123.05,4.82,-69.0,Cloudy,No_Event,Medium,Moderate,Poor
7322,2025-02-10 08:34:00,AI_BLOCK,FLOOR1,Classroom,55,378.67,119.75,61.25,43.75,1.75,-36.0,Rainy,Thiran,Low,Light,Excellent
7323,2025-11-20 01:30:00,MECH_BLOCK,GROUND,Lab,88,1293.63,101.6,53.0,65.2,2.99,-64.0,Rainy,No_Event,Low,Light,Good
